"","mean","sd","2.5%","50%","97.5%","Rhat"
"delta[14,4]",0.102956824760354,0.557093938890039,-0.978728179407674,0.101239469396226,1.20308104480264,1
"delta[15,4]",0.377453307403207,0.515872564139498,-0.623828718120916,0.37319660463987,1.42382931390448,1
"delta[16,4]",-0.636088616244528,0.546408910939659,-1.7185416704994,-0.627246551444879,0.425871514386154,1
"delta[17,4]",-0.108718081465789,0.545130782532224,-1.1742522302177,-0.103928772013813,0.971319099656445,1
"delta[18,4]",0.0693863498977586,0.54816468074696,-0.990282412457391,0.072256117489152,1.14553444601764,1
"delta[19,4]",0.355756080164076,0.558399903471909,-0.710474570826804,0.349530151154131,1.45547102812279,1
"delta[20,4]",0.217185849534531,0.539696931796144,-0.856143290925914,0.214948409800008,1.26599490402787,1
"delta[21,4]",0.149047939389473,0.550759438015035,-0.941392108381079,0.158805560396497,1.21551101223654,1
"delta[22,4]",0.213707585203821,0.540944448850148,-0.835488139270965,0.198809229281052,1.28453963784857,1
"delta[23,4]",0.100746341852785,0.524079745881959,-0.906847445444896,0.0896579529868474,1.14560890294221,1
"delta[24,4]",0.0877201994984866,0.524768979220788,-0.969477539168534,0.0898674550158949,1.12841137222099,1
"delta[25,4]",-0.0643549363238262,0.538576294387406,-1.1048509022664,-0.0643329365317089,0.98703365726968,1
"delta[26,4]",-0.07093448111004,0.533405209349846,-1.12382053105418,-0.0691585404696666,0.977540033524434,1
"delta[27,4]",-0.115941891380027,0.526339340483365,-1.1477169715791,-0.112933735687336,0.924637880161188,1
"delta[28,4]",-0.182021617448482,0.523926803416801,-1.21222621653532,-0.180893090560376,0.837551330707825,1
"delta[29,4]",-0.0755815319840551,0.470352927062384,-0.997787358623197,-0.0729096666597396,0.853419072547543,1
"delta[30,4]",0.201684396672147,0.508352103528388,-0.807955324837943,0.205530508910679,1.2230690857585,1
"delta[31,4]",0.0862296185080092,0.498923990548598,-0.873289170810944,0.0908576588423878,1.04774372215262,1
"delta[32,4]",0.521195862321395,0.459682976163384,-0.373957551988752,0.514014701832535,1.46015013621367,1
"delta[33,4]",0.378486788183783,0.437815748563099,-0.464902229309913,0.371913789770209,1.25913536518328,1.02
"delta[34,4]",-0.0532548816991587,0.533501053386857,-1.10063095156562,-0.056087187916414,0.990386451061573,1
"delta[35,4]",-0.0256055374443142,0.547278317456185,-1.09793236057551,-0.0226156034419787,1.0680204874364,1
"delta[36,4]",-0.108583146614314,0.545982038517858,-1.19616146811135,-0.0935091715239787,0.928333394170691,1
"delta[37,4]",-0.0892389462903125,0.549435244698039,-1.17587195305444,-0.0860471850470082,0.959139228616752,1
"delta[38,4]",-0.026145714390532,0.55375834332777,-1.11477485643279,-0.0278025073066804,1.05791178623391,1
"delta[39,4]",-0.0862970098637011,0.55096003531483,-1.17322408762556,-0.0929452358473286,0.995224399143914,1
"delta[40,4]",-0.252538376806726,0.547717727277676,-1.32270584019151,-0.248258217120595,0.822810358364893,1
"delta[41,4]",-0.385593398232227,0.54068452790039,-1.44993832670606,-0.383637210537033,0.669732695935355,1
"delta[42,4]",-0.430330754844322,0.551054880347276,-1.52928928056656,-0.434600739784394,0.633886744115705,1
"delta[43,4]",-0.477279926495264,0.509167473580096,-1.48486101564256,-0.477772414306058,0.544973515731969,1
"delta[44,4]",0.0276451251880341,0.543268225697422,-1.02254067518764,0.0243567506268572,1.08511473655512,1
"delta[45,4]",0.048915834051174,0.589568467179362,-1.07134959132831,0.0464312164965181,1.22356663377271,1
"delta[46,4]",0.0639224117667343,0.588153315210028,-1.06809358074059,0.0685737258863474,1.24178756944855,1
"delta[47,4]",0.0478669975168036,0.594214050903901,-1.09929510687152,0.0507139568299782,1.21797808572175,1
"delta[48,4]",0.0297534012225722,0.584129103399917,-1.0833551903806,0.0341877210684607,1.20564413111351,1
"delta[49,4]",-0.173715717907524,0.602456087609224,-1.38324543676952,-0.170641417839772,0.983965833206351,1
"delta[50,4]",-0.168344761734516,0.599387014716263,-1.32568417596604,-0.169862707307343,1.01311913902903,1
"delta[51,4]",-0.167217243189664,0.603383603658439,-1.35648325599429,-0.16979431658903,1.01769029226457,1
"delta[52,4]",-0.182101137262475,0.60072395680917,-1.36999043984607,-0.176565643016749,0.971141930447578,1
"delta[53,4]",-0.134624262784769,0.598084671753834,-1.29963174402625,-0.142027289865958,1.04046441082395,1
"delta[54,4]",-0.167373257310447,0.595278504169021,-1.34628655840645,-0.166200893165876,1.00062282974072,1
"delta[55,4]",0.0130104535135426,0.577643902531372,-1.11742968029524,0.0195867182489507,1.16092182411606,1
"delta[56,4]",0.00116205206161837,0.565370155886311,-1.12243854415621,0.0049274883611537,1.10113525059089,1
"delta[57,4]",-0.163354510379618,0.568915600364447,-1.29644264853311,-0.153860870962021,0.949602804035117,1
"delta[58,4]",-0.0274517681546283,0.561835390525024,-1.13328375026487,-0.0256303760328895,1.05630122197161,1
"delta[59,4]",-0.094797331253262,0.565533341604204,-1.22688417530679,-0.0894554090158684,1.02446244948476,1
"delta[60,4]",0.03740198470271,0.583809444651635,-1.12174223842349,0.0412816007787167,1.20021879630188,1
"delta[61,4]",-0.0167063810569889,0.618479267954849,-1.23079826332239,-0.0118854365542811,1.22504053152158,1
"delta[62,4]",-0.00807503050597376,0.627832767379683,-1.26188605956197,-0.00446649876113122,1.19841035396386,1
"delta[63,4]",0.00361729854322995,0.637541183480386,-1.24799146231467,-0.00273760540102534,1.25230797254843,1
"delta[64,4]",-0.00896129888004724,0.620667897134546,-1.2122437206434,-0.00355297595821427,1.19679101055364,1
"delta[65,4]",0.00682401475748008,0.622048614849783,-1.22591230400164,0.00257301783487787,1.22264443441114,1
"delta[66,4]",-0.00108329846849034,0.627111921396889,-1.20888857296232,0.00234214408743431,1.2134669757437,1
"delta[1,5]",-8.62574215146901e-05,0.620630374633136,-1.22303741363946,-0.00114944909501065,1.20814592206591,1
"delta[2,5]",0.02656366113325,0.629205985063775,-1.23976005741795,0.0501916431878764,1.21961906065212,1
"delta[3,5]",0.013447914017383,0.626954164115372,-1.20698649676395,0.0201100283143815,1.24352858020354,1
"delta[4,5]",-0.00971363904275485,0.624073618044131,-1.2813603972082,-0.0253649935441766,1.20369019779602,1
"delta[5,5]",0.00127176067859568,0.615605905323371,-1.17452163310084,-0.00369216827602992,1.24165541094559,1
"delta[6,5]",0.0163734889914014,0.620939847637034,-1.19336894248148,0.0177971643290977,1.22993536578993,1
"delta[7,5]",0.00803114859728758,0.620468021092394,-1.19889788012781,0.00356222675097531,1.23890812192152,1
"delta[8,5]",0.166360569203382,0.552977525141467,-0.889794096362546,0.16649358205669,1.2529780389731,1
"delta[9,5]",0.161404469516915,0.549469875689278,-0.898755916320874,0.157299566983841,1.23224350229171,1
"delta[10,5]",0.174010497905251,0.544266719210593,-0.899806757843682,0.175954594298758,1.23796009064316,1
"delta[11,5]",0.0726226219016737,0.544321261029733,-0.999491465209701,0.0672828362740605,1.1392250782202,1
"delta[12,5]",-0.0244364220908796,0.536425984207953,-1.0866353763046,-0.0344953567739117,1.036273310818,1
"delta[13,5]",0.112335639583258,0.538388281887897,-0.938544026825337,0.109204721082907,1.18267270141004,1
"delta[14,5]",0.132981105287322,0.527154572116624,-0.882063756925392,0.124184840678426,1.19698583481989,1
"delta[15,5]",0.0114159340511553,0.444821016690468,-0.835651103065957,0.00748824172807199,0.909534775304493,1.01
"delta[16,5]",-0.963810055464211,0.526113181762214,-1.95978204851793,-0.969879761506888,0.0754622071027033,1.01
"delta[17,5]",-0.989919253139368,0.52807620364627,-2.00799452013123,-0.988367985142999,0.0489597860283236,1
"delta[18,5]",0.2021445388449,0.532758640837277,-0.826171850142541,0.205857783931146,1.25254849369899,1
"delta[19,5]",0.267797770513047,0.554214693326331,-0.812326974001356,0.267680622451383,1.35715046238724,1
"delta[20,5]",0.285884109955152,0.558370865039794,-0.791938419556094,0.294572848423802,1.36282551817721,1
"delta[21,5]",0.364187396622754,0.549134932241507,-0.696706314978362,0.364369827080178,1.4534047776235,1
"delta[22,5]",0.129691071606252,0.513443472544038,-0.885714192139941,0.125398632563164,1.15997257291323,1
"delta[23,5]",-0.217921136931548,0.48012676600084,-1.1663252200124,-0.217000285374371,0.723319522901665,1.01
"delta[24,5]",0.77853190048387,0.495002361988343,-0.191367482939744,0.774955341766462,1.76083250044231,1
"delta[25,5]",0.558157238713235,0.482074934314749,-0.338403358685288,0.550528834392274,1.52153206175714,1
"delta[26,5]",0.417769993628009,0.453963508605357,-0.471817608961779,0.419700975131529,1.31444782398695,1.01
"delta[27,5]",0.121806943905868,0.44417846945431,-0.736798260075748,0.121593340659415,1.00967803959907,1
"delta[28,5]",-0.059367435154952,0.459467958515514,-0.953695001359474,-0.0542711364401601,0.831764142265494,1
"delta[29,5]",-0.196148903257133,0.503377303138358,-1.16613944590892,-0.196704130085277,0.796944194369926,1
"delta[30,5]",-0.0548203560847104,0.486304751758811,-1.03051365481829,-0.055460164266246,0.887283437428976,1.01
"delta[31,5]",-0.046560634774926,0.527400250637331,-1.05135081644944,-0.047036720898566,0.987366544246645,1
"delta[32,5]",0.0116024513111967,0.547290284502167,-1.07402791215906,0.00598372453636276,1.07485627362945,1
"delta[33,5]",-0.0443509458228996,0.545707915295579,-1.08803872611559,-0.0538182088607448,1.02737052104012,1
"delta[34,5]",-0.0601627808173696,0.558474526355245,-1.19566607080428,-0.0543877935357182,1.02622880758348,1
"delta[35,5]",0.0501236164554098,0.554375734194709,-1.04728263826028,0.0533602480713047,1.13530723336604,1
"delta[36,5]",0.0501131970126206,0.561626399839372,-1.08269128583084,0.0577570666195978,1.15017536896432,1
"delta[37,5]",0.0402934208098615,0.557604521224542,-1.05526206581509,0.0390919850373487,1.15091520151031,1
"delta[38,5]",0.234554945015635,0.550372149972631,-0.831040041193646,0.225254635234717,1.31895824029332,1
"delta[39,5]",0.206990681076326,0.516939341422547,-0.793506812347121,0.205926344559142,1.24958266732681,1
"delta[40,5]",0.450652793039535,0.436250554451702,-0.377586663049046,0.453493104095837,1.3079372964282,1.01
"delta[41,5]",-0.216532196312359,0.501734865944877,-1.19257429978689,-0.221760867022395,0.755446478772645,1
"delta[42,5]",-0.204057483168648,0.480635248132057,-1.13311132339003,-0.21742880563151,0.72635376539216,1.01
"delta[43,5]",-0.743931488790357,0.518106565164443,-1.76207795398935,-0.755169163698156,0.264133707362968,1
"delta[44,5]",-0.778115959769497,0.519016475363586,-1.80384561990273,-0.77232565906974,0.245551759563508,1
"delta[45,5]",-0.0593833085796834,0.543051776090363,-1.13363715058605,-0.0552077065123759,0.996245696404506,1
"delta[46,5]",-0.0716303756209506,0.545834877869724,-1.14391977386077,-0.0687841450343847,0.975130190669782,1
"delta[47,5]",-0.007669002458908,0.549762040084529,-1.09033737074304,-0.0129975111774051,1.07677380869092,1
"delta[48,5]",-0.0587807889111254,0.520979986657293,-1.07141101879744,-0.0647514399042273,0.948505526679161,1
"delta[49,5]",0.0396457918316794,0.532696974357638,-1.00596309891235,0.0326231253956903,1.09633025671403,1
"delta[50,5]",-0.024363292748137,0.569926272238946,-1.11656759548901,-0.0315734602037181,1.10165596296484,1
"delta[51,5]",-0.00645443790854408,0.563986875024351,-1.09463798188271,-0.00578469743603024,1.15132632210222,1
"delta[52,5]",-0.0836494423946452,0.564034495090063,-1.20510244361235,-0.0811143490007462,1.01430641882057,1
"delta[53,5]",-0.0534257807038628,0.58570749967552,-1.17682300033917,-0.0587579752911019,1.10662834266854,1
"delta[54,5]",-0.0510084342862023,0.567949558998267,-1.16924376109979,-0.0490280976560351,1.04673677662416,1
"delta[55,5]",-0.0510849021703687,0.573444407597695,-1.18231457386215,-0.0453691414746616,1.05310490802605,1
"delta[56,5]",-0.14296311853577,0.580801314590124,-1.31493204239335,-0.13630713132265,0.970608653613202,1
"delta[57,5]",-0.121723982232391,0.575758816432204,-1.24432983792163,-0.118448699882551,1.00559721798675,1
"delta[58,5]",-0.0269246698536656,0.58390263399665,-1.18813566346175,-0.0260179718126837,1.09673522892765,1
"delta[59,5]",-0.0184202634098595,0.578339979737783,-1.13560733585492,-0.0242408279662055,1.09539524772233,1
"delta[60,5]",-0.0177607931362751,0.584878572638909,-1.20281992370414,-0.0240179692385562,1.14846456105215,1
"delta[61,5]",0.136694405865607,0.557693523416332,-0.958637727016164,0.138359630139248,1.22790988895306,1
"delta[62,5]",0.094793094678781,0.565421430291321,-0.976010913553833,0.101000053629105,1.20287700911411,1
"delta[63,5]",0.0553347780023032,0.587119109893515,-1.07497342235476,0.047921320944686,1.21942119472423,1
"delta[64,5]",-0.00275533834464674,0.628199811981504,-1.23272930389532,-0.00953665003757461,1.23171947101578,1
"delta[65,5]",-0.0143939553097993,0.617567412248123,-1.26968901560885,-0.0101522803469939,1.18224183778803,1
"delta[66,5]",-0.00976309330855822,0.626574893815114,-1.25886423168627,0.001294516404367,1.19499437442878,1
"delta[1,6]",0.0165908677682777,0.621458279716139,-1.18821728339137,0.0185240089262558,1.26524661967184,1
"delta[2,6]",0.00695303441018402,0.630173649205797,-1.2716793515917,0.00490770481030217,1.2145899483165,1
"delta[3,6]",0.00310329329647238,0.637384041580559,-1.22963921735496,0.00552993531340451,1.27101010790253,1
"delta[4,6]",0.0136638013343315,0.633384942992647,-1.20538572982075,0.0131859950402232,1.26003688097873,1
"delta[5,6]",0.00794589486628834,0.638023410122499,-1.23171571483737,0.0128496547394677,1.259318880167,1
"delta[6,6]",0.015847368995141,0.632041732091907,-1.21744514510374,0.0256975887652406,1.28922557047879,1
"delta[7,6]",0.00516397506318223,0.625436550203445,-1.2372245001386,0.0128506926101796,1.20869495802193,1
"delta[8,6]",0.00884036730530142,0.617466870457032,-1.18862884970143,-0.000452664343174829,1.24133372634533,1
"delta[9,6]",-0.012865343224415,0.628425554655589,-1.26038322003358,-0.0065658865620724,1.22492622348587,1
"delta[10,6]",-0.00940786713888649,0.6246998610967,-1.26260201791209,-0.000452283009656734,1.23917931775071,1
"delta[11,6]",0.00783078756172555,0.627665120267826,-1.20887449473338,0.00896766401533897,1.27575607515714,1
"delta[12,6]",0.023439686115001,0.607037477790478,-1.17439422528475,0.0212875053157643,1.21217244403494,1
"delta[13,6]",-0.00643495547206605,0.617368523404098,-1.19439541154174,-0.0180567053786409,1.18831871025546,1
"delta[14,6]",0.00635570915942763,0.625938817717818,-1.20290975158888,0.00543023320288696,1.23136418007773,1
"delta[15,6]",0.00469620191695941,0.628916725902744,-1.23442439617358,0.0136043467872247,1.24618530737524,1
"delta[16,6]",-0.00689042740384169,0.618190056915106,-1.16257106928767,-0.0228595538488316,1.24311833457992,1
"delta[17,6]",0.00517886088624507,0.619278010865797,-1.18786347439363,0.000687155785800239,1.23282285081581,1
"delta[18,6]",0.000529968525326715,0.634786308032648,-1.2518409284264,-0.00126368797064239,1.23732096607234,1
"delta[19,6]",0.00255357073828734,0.620190965561323,-1.21496688503124,0.000178799045095018,1.20481635480279,1
"delta[20,6]",0.0153374335099285,0.62376486359386,-1.2071947580858,0.00760746518462652,1.24821438829595,1
"delta[21,6]",-0.0915120496310747,0.597067486916248,-1.24086275507791,-0.0955935022208659,1.03600406396063,1
"delta[22,6]",-0.0738341589246325,0.59516121691277,-1.25794024946242,-0.0743201185764909,1.10149963516515,1
"delta[23,6]",-0.0863702536019092,0.595515499525771,-1.23422877021175,-0.0883499770708219,1.07065645395195,1
"delta[24,6]",-0.0736492687950512,0.589059778875383,-1.26624459936462,-0.0558939450546027,1.07193490675515,1
"delta[25,6]",-0.307990994370704,0.569186775056643,-1.40960571191194,-0.308517204047444,0.805841634653781,1
"delta[26,6]",-0.541008727976367,0.549930616882904,-1.60249358931765,-0.539741529367904,0.545015031375309,1
"delta[27,6]",-1.15832754224772,0.542164457549573,-2.28045329073396,-1.16737520230865,-0.123318150605758,1
"delta[28,6]",0.477841987631113,0.471131684696285,-0.437700778005601,0.476764246238672,1.42386894726027,1.01
"delta[29,6]",0.114408743650495,0.451775796000133,-0.753351760441564,0.121985176737234,0.981810473479935,1.01
"delta[30,6]",0.185209131873524,0.464491256178976,-0.688928066951429,0.173594088148312,1.10714117417946,1
"delta[31,6]",0.650421800083211,0.527340631061096,-0.373929114353355,0.657718905337518,1.67852246003887,1
"delta[32,6]",0.327879337816112,0.567158766508978,-0.74150726895374,0.325599814037648,1.43520956739099,1
"delta[33,6]",-0.109260229504817,0.577134241742654,-1.2546481149802,-0.0975202298236559,1.02499490324103,1
"delta[34,6]",-0.0079559758348065,0.624667085436716,-1.24324753131994,-0.00270494338991899,1.2488997363646,1
"delta[35,6]",-0.00893129986281424,0.617666688339775,-1.22763665647793,-0.0126841238662912,1.1736732841517,1
"delta[36,6]",-0.00999845036172767,0.627768481710791,-1.24927276125429,-0.0145012466505609,1.21614308477078,1
"delta[37,6]",-0.000313485963611976,0.607626001636276,-1.19553295800036,-0.000607193378004398,1.19566926275241,1
"delta[38,6]",-0.00277323585384752,0.617895008896715,-1.2133419874933,-0.00328197126890459,1.20886910405681,1
"delta[39,6]",-0.0138341625661017,0.626155836784611,-1.23259100371252,-0.00655100593259294,1.21840539320957,1
"delta[40,6]",0.00295193140911506,0.614673860962692,-1.19740407614706,0.00266190741024797,1.19970094617829,1
"delta[41,6]",-0.00459272151622897,0.603816612943312,-1.16839609853862,-7.64769977765478e-05,1.21764854291174,1
"delta[42,6]",0.00755910024611645,0.610200623112893,-1.16883190844092,0.00133380453226713,1.22620488978185,1
"delta[43,6]",-0.0203430062943096,0.616637397297711,-1.23679058496286,-0.0342771393184255,1.17646940534606,1
"delta[44,6]",-0.00735488930660329,0.630837455991763,-1.20339471743715,-0.00586419964803145,1.24296397578906,1
"delta[45,6]",-0.00706045699617216,0.620141822407208,-1.19105605030327,-0.0104192076298838,1.23704247305922,1
"delta[46,6]",-0.0217033307959256,0.607629387935102,-1.24262185920028,-0.0203516536672432,1.16331301511492,1
"delta[47,6]",-0.00965310145347461,0.612604418077806,-1.19543407191289,-0.0272957570329236,1.20719443980664,1
"delta[48,6]",0.000426906695522437,0.612924556575555,-1.20710840423083,-0.00248946596434363,1.19090540489375,1
"delta[49,6]",0.00548478536178462,0.617548058880266,-1.24858826096883,0.00497578865967542,1.19027814621456,1
"delta[50,6]",0.0037484587918139,0.617945845063572,-1.17127456858401,0.00627405295689254,1.19909687860409,1
"delta[51,6]",-0.00944000014419342,0.611817322046809,-1.22060810349734,-0.0180984349196422,1.2230202018122,1
"delta[52,6]",-0.0160286656354184,0.614886034475708,-1.25267618894711,-0.0110227519916442,1.1811895687679,1
"delta[53,6]",0.00166134956672034,0.61570831983271,-1.19860438431672,0.0022143619766752,1.19622898430727,1
"delta[54,6]",-0.0108334127224848,0.606778358193245,-1.23492517998834,-0.00527005951128684,1.15118481241576,1
"delta[55,6]",-0.00546995491315527,0.631698140461237,-1.26966291101996,-0.00978219790742849,1.21565158470478,1
"delta[56,6]",-0.000923596469346531,0.621526397433506,-1.2622206513412,-0.00156100035848077,1.22063416226135,1
"delta[57,6]",0.00295146200241635,0.626054607406136,-1.23342841816132,0.00663737813760491,1.18657025365259,1
"delta[58,6]",0.0190881139822371,0.618946511646057,-1.18988414219805,0.0219238072630709,1.24195258749781,1
"delta[59,6]",0.0112235102060385,0.61351564003506,-1.15593846403626,-0.000817605039082143,1.22739314896368,1
"delta[60,6]",0.00304840862362888,0.622080740010355,-1.24798198878515,-0.000564110346747418,1.22261486717666,1
"delta[61,6]",0.0109765574284703,0.622978360180303,-1.24118681272974,0.0239138530902512,1.21658049883226,1
"delta[62,6]",0.00291990576176398,0.637371618788749,-1.26665358503158,0.00701695909935074,1.22919143011048,1
"delta[63,6]",-0.016001937448972,0.636212903462633,-1.27927822150346,-0.00905156550508673,1.2494782180371,1
"delta[64,6]",-0.0126044679120168,0.621249839054568,-1.27792622120501,-0.0127005743163802,1.16135068348822,1
"delta[65,6]",0.00397501920273205,0.637143964061267,-1.2232085297958,-0.00907536010815239,1.29169647596713,1
"delta[66,6]",0.00413726831591493,0.623958939629303,-1.18776051166408,-0.00158381374819992,1.23057222052245,1
"delta[1,7]",0.32903451900332,0.569424154843069,-0.786620324239807,0.333650412233967,1.44806160969041,1
"delta[2,7]",0.676812280763937,0.466139597056964,-0.225614147135572,0.674162919217271,1.58355494602625,1.01
"delta[3,7]",-0.193606891549324,0.498068250791224,-1.16373395690381,-0.201768554328265,0.769161828564023,1
"delta[4,7]",0.261459310820231,0.501594073304281,-0.700990081045796,0.244057422387865,1.25423680364955,1.01
"delta[5,7]",0.859716335082524,0.494351740096708,-0.103156509605917,0.85768459596101,1.83855342162266,1
"delta[6,7]",0.907224441109196,0.481693272376955,-0.0385400783000388,0.913743017095497,1.86473917027154,1
"delta[7,7]",-0.38891113259074,0.480587284729149,-1.31981682719767,-0.412442442844403,0.583908483473463,1.03
"delta[8,7]",-0.956200673412086,0.495385784252726,-1.90562743164429,-0.967064161647697,0.0281668776577845,1.01
"delta[9,7]",0.757756060547321,0.442010457780442,-0.0673348419917613,0.742196917737224,1.64199345874627,1.01
"delta[10,7]",-0.113267851599897,0.504687054842158,-1.10892726759373,-0.104673213921321,0.871112723186771,1
"delta[11,7]",-0.145809498139052,0.489102789620115,-1.11921018702698,-0.137954437137843,0.782935019332458,1
"delta[12,7]",0.514696879955627,0.442743773933432,-0.356637130527897,0.512595800829404,1.40024541794251,1
"delta[13,7]",0.157135517975892,0.491570683185639,-0.834490582824645,0.165202490109404,1.08568335961807,1.01
"delta[14,7]",0.747875001784999,0.485751159986701,-0.208662643804288,0.740292538971169,1.71268823465063,1.01
"delta[15,7]",-0.446422494346989,0.539505412462284,-1.49343709633525,-0.440510237087612,0.604294324300591,1
"delta[16,7]",-0.283929519415303,0.543037472059356,-1.36883774311102,-0.280594135894526,0.750543237919792,1
"delta[17,7]",-0.436886047290151,0.540655986444974,-1.50693004582275,-0.443527840977039,0.645893293659501,1
"delta[18,7]",-0.287526369202485,0.550656201992838,-1.38144458373366,-0.289343679515344,0.833287314161038,1
"delta[19,7]",-0.195402266485235,0.54285645725577,-1.24309522104488,-0.200021104719715,0.88094875122514,1
"delta[20,7]",-0.303894005476648,0.556902849464704,-1.40252742602043,-0.302168960373556,0.803967826979643,1
"delta[21,7]",-0.253950374377033,0.556072583208381,-1.34803535143463,-0.261724649314553,0.847534508329487,1
"delta[22,7]",-0.606484200886586,0.575604468774832,-1.73813628204092,-0.612516359533341,0.572797243449987,1
"delta[23,7]",-0.629946244910634,0.570008508839426,-1.73889866981426,-0.627016122424656,0.478189577216702,1
"delta[24,7]",-0.639796630514675,0.587303722602575,-1.79173902642525,-0.639338740453626,0.510348039273373,1
"delta[25,7]",-0.62824366055492,0.589633679425675,-1.78079827550504,-0.633406507579586,0.514724473710306,1
"delta[26,7]",-0.27180553105697,0.495900525636353,-1.24177355890044,-0.270229124067981,0.711446664597056,1.01
"delta[27,7]",0.598404662930232,0.469220157836542,-0.316632691209741,0.590546859990471,1.51052055771978,1
"delta[28,7]",0.382661429778436,0.503367723354412,-0.60504858277025,0.379524685715042,1.3756316933473,1
"delta[29,7]",-0.32244354737337,0.511388483930248,-1.35762650566647,-0.314594155593128,0.661845860580935,1
"delta[30,7]",0.661103484341436,0.476207688932556,-0.246490574704913,0.653572236881563,1.59692520419624,1
"delta[31,7]",1.28401029238014,0.490634222206634,0.331942270751277,1.27319094601947,2.26517353786599,1
"delta[32,7]",0.776462690878948,0.490252551103869,-0.200822415044319,0.785289171274943,1.70610399125383,1
"delta[33,7]",0.682616027227273,0.434076647095629,-0.15594739348607,0.674217377253647,1.55644203221133,1.01
"delta[34,7]",-0.0456792836138142,0.4226191631891,-0.862265173533814,-0.0415004567407684,0.781523764213739,1
"delta[35,7]",-0.802518779768149,0.481210800178247,-1.76813457489966,-0.791975352680851,0.151119824973971,1
"delta[36,7]",0.51322190287132,0.447366710490892,-0.365024552532627,0.525069245670248,1.37055974798565,1
"delta[37,7]",0.547359601769664,0.464527427233983,-0.337429446158881,0.526863513080139,1.50661110020789,1.02
"delta[38,7]",0.0778554599141958,0.498929855584133,-0.894655955504574,0.0827771147147625,1.04857369393453,1
"delta[39,7]",-0.0302780007140569,0.498775364490349,-1.03319386122437,-0.0327673857863749,0.959573817041907,1
"delta[40,7]",0.247105082149203,0.448660631316439,-0.617751983032412,0.240440895092856,1.13776047168691,1
"delta[41,7]",0.482445604451791,0.451825455815644,-0.382609054795164,0.479597510359687,1.37598856536429,1
"delta[42,7]",-0.0977177306273668,0.526797498002045,-1.12967503883829,-0.098660166040094,0.938910654530844,1
"delta[43,7]",-0.171557587264599,0.559607288742821,-1.27219664774981,-0.172439329668771,0.919070864629431,1
"delta[44,7]",-0.0591564249100935,0.540470105082786,-1.09548508896831,-0.0610760228916137,0.988034429772662,1
"delta[45,7]",-0.117698772965351,0.541755005515168,-1.17681577005697,-0.113204080778152,0.949864619148588,1
"delta[46,7]",0.00703404482771545,0.550260826579455,-1.03892835332801,0.0116025810568373,1.06605996502728,1
"delta[47,7]",-0.0114452090076934,0.538367053460216,-1.04613391143477,-0.0211541437712472,1.03792875591687,1
"delta[48,7]",-0.126545005706199,0.522381289013573,-1.15104641748883,-0.121999071949997,0.90124069477497,1
"delta[49,7]",0.341499540690775,0.445660799061816,-0.519706583887864,0.333661146445049,1.21883882399515,1.01
"delta[50,7]",-0.0843784120436407,0.447622104737321,-0.952803411864241,-0.0821978112636604,0.779225866798136,1.01
"delta[51,7]",-0.132118243716304,0.513899479729805,-1.13718756920335,-0.135951175550033,0.868511816068488,1
"delta[52,7]",-0.346364130051868,0.50268123233142,-1.33014743019703,-0.349550550967689,0.643749837026883,1
"delta[53,7]",0.0768947283684984,0.539625654311366,-0.976545689372094,0.0669425430061775,1.15267045278567,1
"delta[54,7]",0.174650205097696,0.540483979268238,-0.876343502715694,0.157509988109647,1.23692590998923,1
"delta[55,7]",0.11259498602482,0.550927057567444,-0.955787821328542,0.111658459059064,1.19017840026299,1
"delta[56,7]",0.0389397816376099,0.552528838158928,-1.00258668366529,0.0285298132534184,1.1497830613328,1
"delta[57,7]",0.0877705666445276,0.536625256133348,-0.965021367822123,0.0913503552830413,1.12303035564088,1
"delta[58,7]",0.0440087662327778,0.549156911622707,-1.01442190443876,0.03072879104207,1.11877209221857,1
"delta[59,7]",0.0672952878222144,0.553602249694749,-1.0060107668542,0.0592845989231397,1.21399440642844,1
"delta[60,7]",-0.110274534314208,0.569144206444276,-1.24025975925955,-0.114686109527211,1.00394229972271,1
"delta[61,7]",-0.0231868569124641,0.551323658491331,-1.11462408207998,-0.0169390228351387,1.06821827408206,1
"delta[62,7]",0.112355407373526,0.542212954444296,-0.946635170258957,0.123225536021525,1.16511588473969,1
"delta[63,7]",0.0348762365966898,0.551978055251348,-1.04649402718056,0.0241744880381664,1.12961018282646,1
"delta[64,7]",-0.0807051322849163,0.575091973265454,-1.19544986843874,-0.0866253394253785,1.0629879497946,1
"delta[65,7]",0.00761556437903081,0.569394371570444,-1.08447699349433,0.00703356539668332,1.13458869821368,1
"delta[66,7]",0.00538705801087673,0.618947795516649,-1.18490181216684,-0.00131423003411189,1.23227511889963,1
"delta[1,8]",0.194030929880169,0.595269468383499,-0.963305853859227,0.191144481291595,1.34881589293322,1
"delta[2,8]",0.352247189054759,0.552981003798306,-0.714939888399898,0.345034571914925,1.46741129579927,1
"delta[3,8]",0.729053365141985,0.545058305560135,-0.333597159436736,0.728531699421714,1.78908608717358,1
"delta[4,8]",1.02394531773547,0.52367955307897,0.0110157561795118,1.01609597975992,2.05865095030513,1
"delta[5,8]",-0.044499317049698,0.41728913797517,-0.847663503679385,-0.0522461615036434,0.806316342940405,1.03
"delta[6,8]",-0.512620027642216,0.483920245192224,-1.43471999716103,-0.518371198245813,0.446192925445008,1.07
